1500_finish_s,3000_finish_s,5000_finish_s,mile1_s,mile2_s,mile3_s
215.57,469.83,1619.6,512.1,536.2,523.2
215.57,469.83,1634.8,542.6,565.3,468.0
215.57,469.84,1632.2,524.7,551.8,502.9
215.57,469.84,1627.2,477.8,522.7,556.5
215.57,469.84,1638.0,548.6,543.3,493.7
215.57,469.84,1628.6,514.9,519.3,550.6
215.57,469.84,1647.6,555.8,535.3,488.4
215.57,469.84,1618.7,523.5,539.3,514.3
215.57,469.84,1610.4,515.4,510.5,538.2
215.57,469.85,1592.8,514.8,535.9,487.4
215.57,469.85,1620.8,502.9,540.1,520.5
215.58,469.85,1644.5,497.7,544.2,560.1
215.58,469.85,1652.1,515.5,567.6,520.7
215.58,469.85,1649.1,524.4,550.0,532.6
215.58,469.86,1641.9,518.8,549.5,508.9
215.58,469.86,1671.8,564.2,534.4,528.4
215.58,469.86,1633.2,518.2,501.2,544.4
215.58,469.86,1648.4,501.2,534.5,563.3
215.58,469.86,1648.1,530.4,516.6,545.7
215.58,469.86,1658.3,556.1,538.8,522.1
215.58,469.86,1682.8,536.2,534.7,537.5
215.58,469.87,1619.2,523.0,535.9,527.7
215.58,469.87,1603.7,536.2,509.9,508.0
215.58,469.87,1663.5,547.2,527.8,535.2
215.58,469.87,1638.5,519.5,549.1,508.9
215.59,469.87,1665.2,516.1,555.8,525.3
215.59,469.88,1667.4,529.7,521.2,552.0
215.59,469.88,1641.0,507.8,566.1,511.6
215.59,469.88,1651.9,540.0,556.7,511.7
215.59,469.89,1646.0,510.3,555.0,526.5
215.59,469.89,1693.8,533.9,549.2,544.1
215.59,469.89,1715.4,544.3,554.7,536.7
215.59,469.89,1675.5,542.6,546.7,537.4
215.59,469.89,1684.5,521.2,569.0,536.4
215.59,469.89,1704.6,542.4,564.4,546.4
215.59,469.9,1708.4,553.2,559.2,534.7
215.59,469.9,1704.3,535.9,551.3,554.3
215.59,469.9,1693.2,523.4,548.3,584.2
215.59,469.9,1707.5,562.4,575.7,513.5
215.59,469.9,1701.7,540.1,548.2,546.3
215.59,469.9,1696.1,548.8,545.6,543.6
215.59,469.9,1706.3,550.1,523.2,555.4
215.59,469.9,1725.2,575.8,571.3,532.7
215.6,469.9,1734.5,519.0,558.9,585.1
215.6,469.9,1708.9,578.3,535.9,545.0
215.6,469.9,1740.0,540.0,546.8,598.2
215.6,469.9,1723.0,543.6,574.2,552.2
215.6,469.91,1745.0,558.0,549.5,572.9
215.6,469.91,1722.6,577.3,560.0,536.5
215.6,469.91,1744.5,590.1,564.8,510.2
215.6,469.91,1747.0,618.5,531.4,529.5
215.6,469.92,1754.9,569.7,578.4,537.7
215.6,469.92,1761.5,569.3,561.8,579.6
215.6,469.92,1752.5,525.4,555.9,591.6
215.6,469.92,1773.4,549.0,580.2,580.7
215.6,469.92,1779.3,542.6,578.0,585.9
215.6,469.92,1673.4,542.6,560.9,518.8
215.6,469.93,1777.3,596.0,564.3,562.9
215.6,469.94,1805.0,515.8,584.3,620.8
215.6,469.94,1777.8,596.0,587.3,531.9
215.6,469.94,1792.4,584.1,565.9,588.4
215.6,469.94,1765.1,572.6,573.0,564.8
215.6,469.95,1782.3,534.8,572.1,618.6
215.6,469.95,1663.3,547.5,516.7,526.8
215.6,469.95,1735.3,560.9,557.5,575.3
215.6,469.95,1818.6,550.2,617.2,575.0
215.61,469.96,1792.2,578.7,584.0,582.6
215.61,469.96,1811.1,570.9,579.7,591.6
215.61,469.96,1775.4,540.4,556.0,624.8
215.61,469.97,1799.3,569.7,592.3,577.3
215.61,469.97,1786.3,554.6,596.9,570.2
215.61,469.98,1793.3,585.3,597.7,555.3
215.61,469.98,1836.6,584.4,614.3,578.9
215.61,469.98,1790.1,562.2,581.3,585.0
215.61,469.98,1794.3,575.5,557.0,583.0
215.61,469.98,1763.4,571.8,596.1,534.5
215.61,469.98,1845.7,645.1,596.9,535.5
215.61,469.99,1827.6,596.8,584.2,592.5
215.61,469.99,1786.1,572.9,563.9,594.2
215.62,469.99,1832.4,587.6,605.8,577.6
215.62,469.99,1806.1,591.7,595.6,590.5
215.62,469.99,1810.5,578.1,577.2,590.5
215.62,469.99,1813.5,613.1,596.9,550.8
215.62,486.11,1821.7,567.8,615.4,581.3
215.62,492.18,1798.3,599.0,563.4,573.9
215.62,492.19,1845.2,562.3,623.9,610.2
215.62,492.27,1849.3,571.1,604.0,609.0
215.62,496.5,1880.2,605.7,615.2,599.2
215.62,498.49,1831.8,585.2,608.7,590.6
215.62,499.08,1858.6,603.1,592.1,610.5
215.62,499.52,1891.3,598.1,631.8,602.4
215.62,499.78,1822.6,588.8,578.9,610.6
215.62,500.07,1831.8,601.2,578.5,590.6
215.62,500.27,1894.1,597.2,635.8,600.4
215.62,500.68,1887.1,603.9,615.2,608.9
215.62,501.14,1893.4,612.3,628.2,581.9
215.62,501.26,1916.0,629.9,600.4,606.6
215.63,501.29,1891.5,602.6,626.4,593.5
215.63,501.42,1918.4,587.0,615.3,654.7
215.63,501.5,1858.4,564.6,605.8,633.5
215.63,501.53,1836.8,603.9,578.6,616.3
215.63,501.64,1898.5,624.1,603.5,608.9
215.63,501.84,1888.5,630.4,610.3,579.5
215.63,502.06,1879.4,594.6,628.1,593.5
215.63,502.2,1948.4,645.9,616.9,607.0
215.63,502.22,1889.2,613.9,618.9,591.1
215.63,502.34,1916.8,621.8,621.4,596.2
215.63,502.44,1919.2,592.3,621.4,636.4
215.63,502.54,1903.8,638.8,594.4,603.1
215.63,502.62,1935.9,616.2,647.7,601.3
215.63,502.92,1936.3,644.2,604.7,623.0
215.63,502.92,1893.7,617.8,614.3,592.3
215.63,503.11,1938.1,627.4,611.4,633.6
215.63,503.14,1928.0,624.7,643.5,603.7
215.63,503.23,1964.6,626.9,651.7,615.5
215.63,503.26,1977.2,640.7,646.1,627.7
215.64,503.48,1976.3,638.7,630.9,641.6
215.64,503.55,1917.7,582.1,625.9,637.1
215.64,503.75,1972.9,668.4,648.0,607.5
215.64,503.96,1951.9,622.9,624.9,651.0
215.64,504.05,1979.7,625.8,643.3,652.3
215.64,504.19,2017.7,632.5,702.1,608.4
215.64,504.2,2004.6,645.1,665.9,638.6
215.64,504.27,1994.1,700.1,670.5,559.5
215.64,504.27,1991.0,633.8,641.1,650.4
215.64,504.29,2019.4,701.1,652.4,583.2
215.64,504.31,1972.6,616.4,660.2,633.2
215.64,504.4,1983.6,673.8,638.1,610.5
215.65,504.41,2022.5,672.7,641.9,632.7
215.65,504.51,1991.1,653.3,654.8,617.3
215.65,504.58,1995.6,638.2,630.1,674.2
215.65,504.66,2011.9,622.0,671.0,652.2
215.65,504.76,1991.5,598.0,688.3,651.1
215.65,505.01,1998.3,692.4,626.3,622.5
215.65,505.03,2012.6,691.6,667.4,577.9
215.65,505.1,2004.3,688.2,646.8,592.2
215.65,505.13,2037.2,629.1,659.2,651.0
215.65,505.23,1980.0,598.3,681.7,618.9
215.65,505.4,1900.5,625.9,609.5,607.8
215.65,505.56,1994.9,615.1,653.7,659.0
215.65,505.59,2001.2,657.8,665.6,606.6
215.65,505.6,2021.6,656.3,635.7,651.3
215.65,505.62,2069.0,647.4,675.3,686.4
215.65,505.82,2083.4,652.8,669.3,675.9
215.65,505.82,2077.8,689.0,678.2,632.8
215.65,505.83,2083.1,675.9,659.5,685.4
215.65,505.9,2078.5,641.0,684.2,694.1
215.66,505.92,2105.8,656.9,686.9,690.5
215.66,506.03,2076.0,694.6,661.9,643.8
215.66,506.07,2063.2,634.5,683.3,665.8
215.66,506.14,2098.0,638.0,695.6,709.5
215.66,506.14,2117.1,692.8,688.0,672.7
215.66,506.15,2053.2,669.3,672.4,654.7
215.66,506.2,2067.7,644.3,688.7,647.3
215.66,506.21,2129.6,658.2,713.1,685.5
215.66,506.3,2076.8,631.9,711.1,666.0
215.66,506.31,2139.5,694.1,718.9,670.2
215.66,506.35,2092.4,725.7,659.0,654.2
215.66,506.36,2117.1,660.9,685.5,683.1
215.66,506.44,2156.5,700.3,706.5,673.9
215.66,506.48,2170.4,677.6,707.5,692.4
215.66,506.5,2131.1,676.1,690.8,698.4
215.66,506.53,2151.7,699.1,685.2,684.9
215.66,506.54,2122.2,682.5,662.1,717.8
215.66,506.61,2153.7,702.9,681.3,705.8
215.67,506.64,2109.1,712.1,683.8,659.4
215.67,506.7,2190.4,692.5,734.8,706.0
215.67,506.7,2202.3,718.5,752.1,663.8
215.67,506.78,2141.9,733.0,680.0,646.8
215.67,506.79,2170.6,687.1,720.7,706.9
215.67,506.8,2179.7,677.6,682.8,740.8
215.67,506.81,2186.7,685.3,700.6,727.7
215.67,506.97,2225.2,693.3,701.2,756.7
215.67,507.01,2163.4,717.1,697.3,688.7
215.67,507.02,2241.7,699.6,729.7,727.0
215.67,507.02,2212.7,733.1,708.6,699.0
215.67,507.12,2216.7,708.5,707.3,734.5
215.67,507.14,2197.5,711.4,712.8,703.6
215.67,507.15,2248.7,729.7,758.9,684.4
215.67,507.17,2238.4,708.7,763.3,696.3
215.67,507.18,2276.5,706.8,752.4,738.7
215.67,507.21,2264.8,743.3,690.8,764.6
215.67,507.21,2241.1,730.7,712.8,735.3
215.68,507.24,2251.0,696.7,702.1,783.5
215.68,507.25,2284.6,735.1,757.4,724.9
215.68,507.26,2306.2,749.9,743.1,746.2
215.68,507.26,2299.4,754.3,759.9,705.1
215.68,507.4,2165.1,701.4,702.7,688.2
215.68,507.49,2292.3,718.1,766.3,743.3
215.68,507.5,2331.4,752.7,752.9,747.2
215.68,507.51,2335.3,729.9,806.4,717.6
215.68,507.57,2342.1,766.9,776.8,728.9
215.68,507.58,2278.3,701.7,733.4,770.5
215.68,507.62,2287.8,748.9,738.4,721.9
215.68,507.68,2287.4,746.6,717.9,751.7
215.68,507.78,2360.6,819.9,754.8,724.7
215.68,507.79,2338.8,761.9,728.7,777.7
215.68,507.8,2359.4,816.1,740.0,730.1
215.68,507.83,2307.1,720.2,773.4,745.6
215.68,508.05,2381.8,740.9,797.0,772.6
215.69,508.07,2314.9,732.0,709.7,808.3
215.69,508.26,2364.0,765.1,789.6,752.3
215.69,508.27,2379.6,734.3,786.8,776.9
215.69,508.28,2432.2,796.4,789.9,773.4
215.69,508.33,2379.9,718.3,767.1,821.5
215.69,508.36,2401.9,756.6,740.3,827.6
215.69,508.4,2409.1,800.3,747.4,783.0
215.69,508.41,2467.8,775.8,809.0,776.9
215.69,508.42,2360.5,777.3,759.0,740.4
215.69,508.49,2455.1,792.2,826.3,766.7
215.69,508.51,2383.3,795.0,783.6,709.6
215.69,508.66,2379.4,749.5,728.8,818.3
215.69,508.66,2367.5,737.5,766.3,790.5
215.69,508.66,2359.8,735.0,799.3,759.9
215.69,508.71,2445.3,781.5,782.2,786.7
215.69,508.72,2458.3,807.6,800.6,797.9
215.69,508.74,2427.1,770.0,790.4,800.7
215.69,508.75,2449.9,824.3,789.4,758.5
215.69,508.8,2447.4,737.9,804.1,834.9
215.69,508.82,2481.8,819.6,792.3,791.2
215.69,508.83,2391.0,784.7,756.6,765.6
215.69,508.85,2462.0,819.8,783.6,769.8
215.7,508.87,2445.2,811.6,783.5,774.0
215.7,508.9,2487.0,817.4,797.3,782.9
215.7,508.95,2511.0,790.6,860.1,783.7
215.7,508.96,2520.2,816.9,808.0,829.3
215.7,509.02,2519.4,820.7,819.8,802.9
215.7,509.02,2548.4,783.7,834.5,847.6
215.7,509.05,2515.5,780.1,820.2,827.0
215.7,509.05,2540.5,796.5,811.3,866.0
215.7,509.06,2528.8,804.5,831.7,807.8
215.7,509.09,2512.2,817.7,793.2,809.1
215.7,509.14,2532.4,845.8,799.5,814.2
215.7,509.2,2565.8,870.3,819.0,792.5
215.7,509.24,2558.8,797.1,806.1,866.9
215.7,509.25,2601.9,818.6,833.7,866.9
215.7,509.3,2508.7,861.1,799.7,760.5
215.7,509.32,2566.4,819.6,821.3,841.9
215.7,509.36,2603.5,847.8,855.9,801.3
215.7,509.38,2572.2,822.1,829.4,847.6
215.7,509.41,2544.7,775.7,835.8,846.2
215.7,509.43,2559.1,843.5,862.7,771.2
215.7,509.43,2613.3,830.0,847.3,834.2
215.7,509.45,2556.2,766.1,821.3,873.1
215.7,509.48,2620.8,832.5,812.5,859.9
215.7,509.52,2579.7,852.5,825.6,804.9
215.7,509.55,2569.0,830.5,816.1,839.5
215.7,509.58,2614.2,855.8,833.3,841.4
215.7,509.59,2651.9,819.9,834.1,899.4
215.7,509.6,2641.7,883.2,816.7,853.2
215.7,509.69,2610.2,824.4,847.5,856.0
215.7,509.71,2586.1,836.0,821.9,849.9
215.7,509.72,2680.3,820.6,856.1,918.7
215.7,509.83,2654.5,894.2,827.1,828.7
215.71,509.83,2685.9,872.7,827.8,903.5
215.71,509.88,2661.9,904.8,838.2,828.5
215.71,509.89,2652.5,853.2,818.5,889.4
215.71,509.91,2640.3,840.3,868.1,851.7
215.71,509.93,2697.9,871.2,914.3,816.3
215.71,509.95,2724.6,851.9,881.1,908.5
215.71,510.0,2686.0,932.9,838.1,831.0
215.71,510.01,2746.7,879.5,909.3,861.1
215.71,510.03,2674.8,845.6,849.1,869.8
215.71,510.09,2703.3,905.7,870.3,834.3
215.71,510.11,2695.0,858.2,860.8,892.9
215.71,510.12,2696.0,865.7,920.6,829.4
215.71,510.14,2682.6,858.7,863.2,863.0
215.71,510.15,2716.3,878.8,868.1,889.3
215.71,510.18,2664.2,878.5,865.5,829.2
215.71,510.21,2755.5,860.1,883.8,920.5
215.71,510.22,2699.3,857.8,903.1,838.2
215.71,510.25,2690.3,914.6,883.4,793.0
215.72,510.28,2748.1,879.9,920.6,859.6
215.72,510.29,2799.2,881.5,882.6,936.2
215.72,510.3,2771.0,863.1,884.4,918.0
215.72,510.3,2708.2,845.4,863.2,908.2
215.72,510.32,2777.6,921.9,878.0,898.0
215.72,510.39,2744.0,868.7,921.1,869.1
215.72,510.39,2761.9,902.3,888.0,899.9
215.72,510.43,2808.0,951.6,904.1,858.4
215.72,510.43,2779.9,918.9,926.3,841.1
215.72,510.45,2789.5,915.6,906.9,868.5
215.72,510.51,2836.0,884.9,937.5,906.3
215.72,510.53,2807.9,887.5,869.0,960.2
215.72,510.54,2879.0,883.2,935.7,963.1
215.72,510.54,2877.8,923.2,955.5,897.7
215.72,510.56,2883.4,927.3,952.1,904.0
215.72,510.59,2868.4,891.6,985.3,903.9
215.72,510.61,2855.2,893.3,930.1,917.5
215.72,510.64,2820.2,949.1,916.8,885.1
215.72,510.65,2885.3,942.9,938.3,894.8
215.72,510.65,2890.0,926.0,960.5,906.4
215.72,510.66,2870.4,918.9,949.5,924.2
215.73,510.7,2927.5,912.8,972.7,956.6
215.73,510.76,2930.9,955.1,953.0,939.2
215.73,510.8,2864.2,950.0,897.8,924.8
215.73,510.83,2881.7,890.6,953.2,945.4
215.73,510.86,2838.9,927.8,928.4,906.5
215.73,510.93,2922.6,935.2,943.0,933.2
215.73,510.95,2845.0,944.2,889.0,904.7
215.73,510.96,2872.1,929.9,937.0,918.3
215.73,510.99,2940.0,877.0,953.0,994.1
215.73,511.0,2939.5,940.0,972.8,936.0
215.73,511.0,2899.5,962.0,927.0,904.7
215.73,511.23,2953.9,925.2,910.9,1000.0
215.73,511.27,2947.1,997.4,937.7,928.4
215.73,511.27,2879.8,883.1,904.1,990.4
215.73,511.32,2910.6,894.1,934.0,986.0
215.73,511.36,2924.9,954.4,937.6,931.1
215.73,511.38,2935.3,947.1,928.7,976.9
215.74,511.39,3020.0,984.9,990.7,948.1
215.74,511.4,2991.4,975.1,929.4,989.2
215.74,511.42,3027.5,985.0,984.1,954.0
215.74,511.45,3031.1,1006.5,1008.6,913.6
215.74,511.45,3039.2,1006.0,974.8,959.7
215.74,511.45,3018.3,1008.4,962.9,943.4
215.74,511.61,3007.2,937.0,981.9,994.2
215.74,511.67,3017.9,1006.9,960.8,945.0
215.74,511.67,3012.5,965.0,1018.3,932.0
215.74,511.69,3029.0,1034.6,996.8,899.9
215.74,511.75,3027.3,939.1,981.4,1000.4
215.74,511.76,3034.1,995.6,948.9,999.9
215.74,511.81,3028.9,941.2,977.6,1013.3
215.74,511.84,3028.2,1012.0,985.7,927.3
215.74,511.84,3058.9,991.3,946.0,1006.0
215.74,511.85,3076.0,988.3,1003.7,987.0
215.74,511.86,3101.1,982.3,975.2,1036.2
215.74,511.88,3199.7,1025.6,997.7,1058.6
215.74,511.89,3154.6,1038.0,1002.7,1006.6
215.74,511.9,3154.4,969.5,997.6,1083.9
215.74,511.9,3170.7,1032.0,1019.9,1028.0
215.74,511.9,3228.8,977.1,1017.8,1134.0
215.74,511.91,3244.8,1017.2,1083.7,998.0
215.74,511.94,2701.6,896.2,884.8,835.8
215.75,511.95,3190.5,1015.1,1065.9,1002.8
215.75,511.98,3175.1,1025.8,976.5,1056.3
215.75,512.0,3146.4,994.5,995.9,1080.6
215.75,512.0,3194.6,981.8,983.5,1114.8
215.75,512.02,3195.1,976.1,1090.3,1032.8
215.75,512.07,3205.9,981.6,998.2,1115.0
215.75,512.08,3244.8,1055.7,1088.9,1003.8
215.75,512.1,3256.2,1112.0,1080.6,958.2
215.75,512.1,3226.3,1054.2,1050.5,1020.7
215.75,512.1,3270.6,1089.8,1075.0,984.1
215.75,512.13,3275.9,1051.8,1042.4,1082.0
215.75,512.17,3038.5,1025.7,966.3,934.2
215.75,512.18,3039.4,949.0,989.6,1004.0
215.75,512.21,3254.7,1079.5,1046.3,1028.9
215.75,512.23,3260.4,1025.4,1092.4,1040.6
215.75,512.23,3261.3,1063.4,1035.1,1053.6
215.76,512.31,3267.0,1042.9,1068.6,1043.3
215.76,512.33,3263.1,1059.0,1084.6,1027.4
215.76,512.33,3052.9,1008.4,983.8,978.3
215.76,512.43,3325.6,1042.7,1069.5,1100.0
215.76,512.45,3320.2,1070.0,1076.3,1064.1
215.76,512.49,3331.3,1072.0,1158.8,987.3
215.76,512.5,3344.2,1057.5,1116.4,1045.7
215.76,512.53,3338.7,1041.4,1007.1,1167.8
215.76,512.53,3318.3,1120.0,1032.4,1049.5
215.76,512.62,3323.4,1045.0,1067.2,1091.1
215.76,512.62,3310.0,1081.4,1071.4,1054.6
215.76,512.66,3360.7,1110.1,1048.7,1080.2
215.76,512.7,3395.8,1092.9,1093.1,1089.8
215.76,512.73,3269.3,1068.4,1082.3,1023.0
215.76,512.76,3280.3,1019.1,1080.9,1052.8
215.77,512.8,3407.1,1141.3,1015.4,1163.1
215.77,512.81,3360.0,1077.8,1107.9,1061.9
215.77,512.89,3391.8,1045.2,1135.5,1098.8
215.77,512.89,3375.8,1131.0,1045.6,1075.7
215.77,512.91,3393.2,1121.3,1083.8,1081.4
215.77,512.96,3407.1,1120.2,1082.1,1077.2
215.77,513.0,3380.4,1110.3,1073.6,1061.5
215.77,513.01,3364.4,1048.3,1150.0,1030.7
215.77,513.02,3406.6,1090.4,1101.0,1099.0
215.77,513.07,3382.9,1095.6,1083.1,1107.1
215.77,513.12,3374.1,1093.2,1090.0,1087.1
215.77,513.13,3381.4,1136.8,1071.6,1066.5
215.77,513.16,3395.3,1084.7,1056.8,1109.8
215.77,513.17,3463.0,1119.4,1143.1,1087.8
215.77,513.29,3471.7,1132.5,1134.0,1081.6
215.77,513.33,3363.6,1159.1,1049.8,1040.1
215.77,513.33,3382.5,1140.6,1034.8,1085.1
215.77,513.35,3452.5,1084.7,1141.8,1100.8
215.77,513.36,3442.4,1068.3,1097.2,1161.5
215.77,513.37,3371.4,1097.3,1057.6,1094.9
215.78,513.38,3410.5,1050.7,1145.0,1111.1
215.78,513.38,3408.3,1115.3,1169.8,1019.2
215.78,513.4,3417.5,1041.4,1128.6,1140.0
215.78,513.4,3397.5,1048.9,1098.4,1150.2
215.78,513.4,3414.1,1076.6,1093.4,1141.7
215.78,513.42,3383.9,1061.5,1115.9,1097.0
215.78,513.43,3406.5,1066.2,1093.3,1108.8
215.78,513.43,3426.7,1102.6,1109.1,1102.5
215.78,513.47,3413.7,1129.7,1059.9,1131.1
215.78,513.53,3520.1,1105.6,1153.4,1131.4
215.78,513.53,3435.8,1132.3,1095.1,1083.5
215.78,513.53,3430.2,1161.8,1098.0,1058.7
215.78,513.57,3430.9,1093.4,1126.9,1077.2
215.78,513.57,3413.6,1158.9,1098.3,1055.0
215.78,513.59,3434.5,1098.4,1122.6,1086.3
215.78,513.6,3439.2,1118.9,1083.4,1122.5
215.78,513.61,3428.7,1094.2,1105.9,1094.3
215.78,513.62,3447.5,1138.2,1067.7,1138.9
215.78,513.63,3421.9,1059.8,1092.7,1162.5
215.78,513.65,3413.9,1066.1,1129.6,1115.9
215.78,513.66,3444.6,1141.8,1098.9,1096.8
215.78,513.72,3448.6,1180.4,1098.7,1043.4
215.78,513.78,3437.6,1096.3,1127.2,1093.4
215.78,513.78,3399.7,1101.4,1100.9,1082.2
215.78,513.78,3454.3,1049.8,1143.8,1148.8
215.79,513.79,3455.2,1127.2,1078.1,1119.1
215.79,513.79,3413.9,1066.3,1126.3,1102.6
215.79,513.83,3453.8,1126.4,1094.1,1094.7
215.79,513.84,3419.3,1085.2,1122.1,1083.1
215.79,513.85,3409.1,1112.2,1150.4,1042.0
215.79,513.87,3485.4,1126.7,1146.5,1090.6
215.79,513.9,3464.1,1138.0,1101.4,1118.2
215.79,513.94,3432.9,1149.6,1120.4,1053.2
215.79,513.95,3453.2,1088.2,1140.5,1093.7
215.79,513.96,3447.8,1120.3,1117.6,1089.3
215.79,513.97,3441.5,1144.3,1072.7,1099.4
215.79,513.97,3441.3,1062.6,1113.4,1152.6
215.8,513.98,3446.6,1150.6,1116.3,1055.1
215.8,513.99,3451.9,1138.4,1083.2,1108.9
215.8,514.0,3548.9,1175.6,1119.0,1135.9
215.8,514.02,3490.6,1128.5,1166.9,1098.6
215.8,514.03,3476.1,1063.4,1135.6,1183.6
215.8,514.05,3562.9,1081.2,1168.0,1189.4
215.8,514.06,3562.1,1099.9,1127.3,1226.4
215.8,514.09,3496.7,1168.9,1120.5,1102.4
215.8,514.09,3540.6,1194.9,1095.3,1133.1
215.8,514.1,3554.2,1157.7,1130.1,1148.7
215.8,514.1,3492.3,1109.6,1109.0,1177.3
215.8,514.18,3493.1,1103.2,1169.1,1100.7
215.8,514.19,3514.5,1150.0,1073.9,1185.2
215.8,514.2,3556.3,1141.6,1181.3,1142.6
215.8,514.22,3584.2,1102.5,1216.6,1145.1
215.8,514.25,3606.6,1213.4,1119.7,1162.2
215.8,514.3,3598.3,1168.6,1212.0,1119.0
215.8,514.31,3583.7,1126.6,1157.3,1184.7
215.8,514.31,3577.3,1158.1,1127.4,1171.9
215.8,514.32,3602.7,1160.0,1179.4,1141.8
215.8,514.33,3606.3,1132.4,1234.4,1127.9
215.8,514.35,3612.7,1202.4,1178.1,1123.4
215.8,514.4,3683.5,1152.3,1299.2,1119.0
215.8,514.41,3697.8,1187.8,1214.3,1167.7
215.8,514.43,3669.9,1146.6,1151.6,1255.1
215.8,514.43,3661.0,1144.9,1226.5,1173.6
215.8,514.43,3424.5,1085.5,1122.7,1106.7
215.8,514.47,3431.8,1135.8,1062.6,1110.5
215.8,514.49,3424.2,1058.1,1184.2,1081.2
215.8,514.5,3787.6,1229.8,1168.5,1261.5
215.8,514.51,3803.7,1204.2,1190.1,1259.1
215.8,514.53,3796.5,1289.0,1225.1,1146.8
215.8,514.53,3777.5,1273.1,1193.0,1202.2
215.8,514.58,3773.6,1269.6,1226.5,1154.0
215.81,514.6,3767.8,1171.5,1270.6,1218.7
215.81,514.62,3779.1,1192.3,1270.1,1190.9
215.81,514.62,3952.2,1265.2,1304.8,1225.4
215.81,514.65,3874.4,1194.6,1246.1,1307.0
215.81,514.65,3881.4,1154.5,1303.9,1297.4
215.81,514.65,3870.5,1220.2,1276.4,1266.1
215.81,514.65,3700.7,1218.4,1212.7,1162.5
215.81,514.66,4016.8,1341.9,1279.6,1270.6
215.81,514.67,4044.9,1276.7,1248.5,1389.4
215.81,514.69,4042.0,1319.5,1322.4,1292.5
215.81,514.7,4072.4,1328.5,1307.2,1284.3
215.81,514.73,4067.9,1312.3,1312.8,1287.3
215.81,514.73,4055.4,1361.9,1314.2,1242.8
215.81,514.74,3962.8,1260.7,1271.1,1315.1
215.81,514.79,4009.6,1378.6,1226.5,1273.3
215.81,514.8,4009.2,1289.8,1311.3,1295.6
215.81,514.81,4030.6,1340.4,1260.8,1288.9
215.81,514.85,4152.2,1321.5,1348.8,1340.2
215.81,514.85,4028.8,1277.2,1363.6,1271.5
215.81,514.85,4130.2,1264.6,1419.5,1283.3
215.81,514.9,5067.6,1607.8,1677.8,1617.6
215.81,514.9,3264.0,1040.1,1067.6,1029.0
215.81,514.91,158759.8,52425.9,50682.8,50751.1
215.81,514.96,1352.9,445.0,440.1,439.6
215.82,514.99,1451.7,484.4,470.1,450.4
215.82,514.99,2068.5,669.2,678.8,653.0
215.82,515.02,2155.1,701.8,723.3,663.7
215.82,515.03,2217.5,740.3,701.2,691.0
215.82,515.05,2387.7,779.0,780.3,752.3
215.82,515.05,2526.0,820.8,809.5,821.5
215.82,515.06,1132.0,377.5,356.4,366.8
215.82,515.1,1231.3,375.9,403.2,407.9
215.82,515.11,1259.5,417.7,393.6,402.5
215.82,515.11,1273.1,384.9,417.6,417.6
215.82,515.13,1279.6,421.9,426.2,380.4
215.82,515.18,1322.8,417.4,423.8,428.7
215.82,515.2,1375.5,416.5,494.2,418.4
215.82,515.23,1392.5,446.1,457.5,451.0
215.82,515.26,1418.9,439.9,444.1,480.8
215.82,515.26,1528.6,466.3,493.0,506.4
215.82,515.28,1517.7,497.0,489.6,488.7
215.82,515.3,1520.0,497.6,499.6,472.5
215.82,515.31,1542.5,485.8,503.1,503.6
215.82,515.31,1598.8,560.2,503.2,474.1
215.82,515.32,1614.0,519.7,509.3,529.1
215.82,515.32,1617.2,539.2,517.5,514.3
215.82,515.34,1637.7,520.3,527.6,531.9
215.82,515.37,1643.0,554.3,527.2,510.6
215.82,515.41,1658.5,528.8,537.6,532.4
215.83,515.42,1681.2,546.3,544.8,545.6
215.83,515.45,1699.7,550.0,551.6,550.1
215.83,515.45,1754.7,549.5,549.8,594.7
215.83,515.48,1762.1,583.0,581.9,540.1
215.83,515.48,1772.5,569.5,580.4,553.0
215.83,515.5,1786.1,577.6,573.4,578.0
215.83,515.5,1825.6,604.7,553.2,596.3
215.83,515.5,1807.4,587.6,586.9,576.0
215.83,515.5,1825.2,588.5,584.1,592.1
215.83,515.55,1828.8,558.0,641.8,567.4
215.83,515.55,1937.4,602.2,669.1,591.6
215.83,515.57,1947.2,620.3,677.6,583.3
215.83,515.65,1933.2,630.4,610.3,638.2
215.83,515.7,1995.1,668.5,634.6,637.2
215.83,515.72,2009.9,670.1,635.0,628.9
215.83,515.74,2017.5,652.9,662.8,627.0
215.83,515.74,2133.1,685.8,710.2,662.8
215.83,515.74,2127.7,680.1,696.7,681.8
215.83,515.76,2144.6,703.3,715.0,665.9
215.83,515.76,2144.6,706.3,712.6,656.2
215.83,515.77,2203.3,724.2,715.2,701.2
215.83,515.78,2279.7,709.4,700.8,782.1
215.83,515.82,2306.2,757.2,734.2,730.2
215.83,515.82,2336.6,742.6,710.7,774.1
215.84,515.82,2317.6,775.6,736.6,726.1
215.84,515.83,2326.4,771.1,745.4,742.1
215.84,515.83,2351.1,752.1,806.5,719.5
215.84,515.86,2401.0,787.5,770.4,753.7
215.84,515.88,2411.5,749.6,777.4,803.6
215.84,515.89,2396.1,754.5,757.2,830.4
215.84,515.89,2404.8,768.8,806.2,770.3
215.84,515.9,2442.5,740.3,777.3,827.5
215.84,515.92,2442.2,790.8,786.2,773.7
215.84,515.92,2535.4,780.8,816.5,837.9
215.84,515.93,2542.7,841.5,821.4,795.7
